Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
182,63,12,28.124,Stab,8,3
176,34,82,28.124,Stab,8,3
176,34,83,28.124,Stab,8,3
176,34,86,28.125,Stab,8,3
182,31,105,28.126,Stab,8,3
182,63,108,28.126,Stab,8,3
176,34,82,28.126,Stab,8,3
176,34,83,28.127,Stab,8,3
176,34,83,28.128,Stab,8,3
182,31,105,28.13,Stab,8,3
182,63,28,28.13,Stab,8,3
176,34,81,28.13,Stab,8,3
176,34,87,28.13,Stab,8,3
176,34,82,28.131,Stab,8,3
182,31,104,28.132,Stab,8,3
182,63,108,28.132,Stab,8,3
176,34,83,28.132,Stab,8,3
176,34,81,28.133,Stab,8,3
176,34,83,28.134,Stab,8,3
176,34,86,28.135,Stab,8,3
176,34,82,28.137,Stab,8,3
176,34,82,28.137,Stab,8,3
182,31,104,28.139,Stab,8,3
182,63,76,28.139,Stab,8,3
176,34,81,28.139,Stab,8,3
176,34,81,28.139,Stab,8,3
176,34,83,28.14,Stab,8,3
176,34,81,28.141,Stab,8,3
176,34,79,28.142,Stab,8,3
176,34,80,28.143,Stab,8,3
176,34,79,28.144,Stab,8,3
176,34,83,28.145,Stab,8,3
176,34,79,28.147,Stab,8,3
176,34,78,28.147,Stab,8,3
176,34,78,28.148,Stab,8,3
176,34,78,28.149,Stab,8,3
176,34,81,28.15,Stab,8,3
176,34,77,28.151,Stab,8,3
176,34,77,28.152,Stab,8,3
176,34,76,28.153,Stab,8,3
176,34,76,28.154,Stab,8,3
182,31,104,28.155,Stab,8,3
182,63,108,28.155,Stab,8,3
176,34,77,28.155,Stab,8,3
182,31,105,28.156,Stab,8,3
182,63,28,28.156,Stab,8,3
176,34,76,28.156,Stab,8,3
176,34,75,28.157,Stab,8,3
182,31,105,28.158,Stab,8,3
182,63,108,28.158,Stab,8,3
176,34,74,28.158,Stab,8,3
182,31,106,28.159,Stab,8,3
182,63,12,28.159,Stab,8,3
176,34,75,28.159,Stab,8,3
182,31,106,28.16,Stab,8,3
182,63,60,28.16,Stab,8,3
176,34,75,28.16,Stab,8,3
182,31,106,28.161,Stab,8,3
182,63,93,28.161,Stab,8,3
176,34,73,28.161,Stab,8,3
182,31,107,28.162,Stab,8,3
182,63,45,28.162,Stab,8,3
176,34,72,28.162,Stab,8,3
182,31,107,28.163,Stab,8,3
182,63,93,28.163,Stab,8,3
176,34,72,28.163,Stab,8,3
182,31,108,28.164,Stab,8,3
182,63,29,28.164,Stab,8,3
176,34,72,28.164,Stab,8,3
182,31,108,28.165,Stab,8,3
182,63,125,28.165,Stab,8,3
176,34,71,28.165,Stab,8,3
182,31,109,28.166,Stab,8,3
182,63,93,28.166,Stab,8,3
176,34,73,28.166,Stab,8,3
182,31,110,28.167,Stab,8,3
182,63,45,28.167,Stab,8,3
176,34,70,28.167,Stab,8,3
182,31,110,28.168,Stab,8,3
182,63,125,28.168,Stab,8,3
176,34,71,28.168,Stab,8,3
182,31,111,28.17,Stab,8,3
182,63,61,28.17,Stab,8,3
176,34,69,28.17,Stab,8,3
182,31,112,28.17,Stab,8,3
182,63,29,28.17,Stab,8,3
176,34,69,28.17,Stab,8,3
182,31,113,28.171,Stab,8,3
182,63,13,28.171,Stab,8,3
176,34,70,28.171,Stab,8,3
182,31,113,28.172,Stab,8,3
182,63,125,28.172,Stab,8,3
176,34,68,28.172,Stab,8,3
182,31,114,28.173,Stab,8,3
182,63,77,28.173,Stab,8,3
176,34,69,28.173,Stab,8,3
182,31,115,28.174,Stab,8,3
182,63,62,28.174,Stab,8,3
176,34,68,28.174,Stab,8,3
182,31,116,28.175,Stab,8,3
182,63,30,28.175,Stab,8,3
176,34,67,28.175,Stab,8,3
182,31,117,28.176,Stab,8,3
182,63,30,28.176,Stab,8,3
176,34,68,28.176,Stab,8,3
182,31,117,28.177,Stab,8,3
182,63,126,28.177,Stab,8,3
176,34,67,28.177,Stab,8,3
182,31,118,28.178,Stab,8,3
182,63,126,28.178,Stab,8,3
176,34,66,28.178,Stab,8,3
182,31,119,28.179,Stab,8,3
182,63,126,28.179,Stab,8,3
176,34,66,28.179,Stab,8,3
182,31,120,28.181,Stab,8,3
182,63,110,28.181,Stab,8,3
176,34,65,28.181,Stab,8,3
182,31,121,28.181,Stab,8,3
182,63,94,28.181,Stab,8,3
176,34,65,28.181,Stab,8,3
182,31,122,28.182,Stab,8,3
182,63,94,28.182,Stab,8,3
176,34,65,28.182,Stab,8,3
182,31,123,28.183,Stab,8,3
182,63,78,28.183,Stab,8,3
182,31,124,28.184,Stab,8,3
182,63,95,28.184,Stab,8,3
182,31,125,28.185,Stab,8,3
182,63,79,28.185,Stab,8,3
176,34,63,28.185,Stab,8,3
182,31,126,28.186,Stab,8,3
182,63,79,28.186,Stab,8,3
176,34,63,28.186,Stab,8,3
182,31,127,28.187,Stab,8,3
182,63,63,28.187,Stab,8,3
176,34,63,28.187,Stab,8,3
182,31,127,28.188,Stab,8,3
182,63,127,28.188,Stab,8,3
176,34,63,28.188,Stab,8,3
176,34,62,28.189,Stab,8,3
176,34,62,28.19,Stab,8,3
176,34,61,28.191,Stab,8,3
176,34,61,28.192,Stab,8,3
176,34,61,28.193,Stab,8,3
176,34,60,28.194,Stab,8,3
176,34,61,28.195,Stab,8,3
176,34,59,28.196,Stab,8,3
176,34,60,28.197,Stab,8,3
176,34,59,28.198,Stab,8,3
176,34,59,28.199,Stab,8,3
176,34,59,28.2,Stab,8,3
176,34,58,28.201,Stab,8,3
176,34,58,28.202,Stab,8,3
176,34,58,28.203,Stab,8,3
176,34,58,28.204,Stab,8,3
176,34,57,28.205,Stab,8,3
176,34,55,28.206,Stab,8,3
176,34,57,28.207,Stab,8,3
176,34,56,28.208,Stab,8,3
176,34,56,28.209,Stab,8,3
176,34,56,28.21,Stab,8,3
176,34,54,28.211,Stab,8,3
176,34,55,28.213,Stab,8,3
176,34,54,28.213,Stab,8,3
176,34,54,28.214,Stab,8,3
176,34,53,28.215,Stab,8,3
176,34,53,28.216,Stab,8,3
176,34,51,28.217,Stab,8,3
176,34,53,28.218,Stab,8,3
176,34,53,28.22,Stab,8,3
176,34,52,28.22,Stab,8,3
176,34,52,28.222,Stab,8,3
176,34,50,28.222,Stab,8,3
176,34,51,28.223,Stab,8,3
176,34,51,28.224,Stab,8,3
176,34,51,28.225,Stab,8,3
176,34,52,28.226,Stab,8,3
176,34,47,28.227,Stab,8,3
176,34,51,28.228,Stab,8,3
176,34,50,28.229,Stab,8,3
176,34,50,28.23,Stab,8,3
176,34,50,28.231,Stab,8,3
176,34,47,28.232,Stab,8,3
176,34,49,28.233,Stab,8,3
176,34,49,28.234,Stab,8,3
176,34,49,28.235,Stab,8,3
176,34,49,28.236,Stab,8,3
176,34,45,28.237,Stab,8,3
176,34,49,28.239,Stab,8,3
176,34,48,28.24,Stab,8,3
176,34,48,28.241,Stab,8,3
176,34,48,28.241,Stab,8,3
176,34,44,28.242,Stab,8,3
176,34,48,28.243,Stab,8,3
176,34,47,28.245,Stab,8,3
176,34,48,28.246,Stab,8,3
176,34,48,28.246,Stab,8,3
176,34,44,28.247,Stab,8,3
176,34,47,28.248,Stab,8,3
176,34,48,28.249,Stab,8,3
176,34,47,28.25,Stab,8,3
176,34,47,28.251,Stab,8,3
176,34,44,28.253,Stab,8,3
176,34,48,28.254,Stab,8,3
176,34,47,28.254,Stab,8,3
176,34,46,28.255,Stab,8,3
176,34,47,28.256,Stab,8,3
176,34,43,28.257,Stab,8,3
176,34,46,28.258,Stab,8,3
176,34,47,28.259,Stab,8,3
176,34,46,28.26,Stab,8,3
176,34,48,28.262,Stab,8,3
176,34,43,28.262,Stab,8,3
176,34,46,28.263,Stab,8,3
176,34,47,28.264,Stab,8,3
176,34,47,28.265,Stab,8,3
176,34,47,28.267,Stab,8,3
176,34,47,28.268,Stab,8,3
176,34,43,28.268,Stab,8,3
176,34,47,28.269,Stab,8,3
176,34,47,28.27,Stab,8,3
176,34,47,28.271,Stab,8,3
176,34,47,28.272,Stab,8,3
176,34,43,28.274,Stab,8,3
176,34,48,28.274,Stab,8,3
176,34,48,28.275,Stab,8,3
176,34,47,28.276,Stab,8,3
176,34,48,28.277,Stab,8,3
176,34,45,28.278,Stab,8,3
176,34,48,28.279,Stab,8,3
176,34,49,28.28,Stab,8,3
176,34,48,28.281,Stab,8,3
176,34,48,28.282,Stab,8,3
176,34,45,28.284,Stab,8,3
176,34,49,28.284,Stab,8,3
176,34,49,28.285,Stab,8,3
176,34,48,28.286,Stab,8,3
176,34,49,28.287,Stab,8,3
176,34,45,28.288,Stab,8,3
176,34,50,28.289,Stab,8,3
176,34,49,28.291,Stab,8,3
176,34,50,28.292,Stab,8,3
176,34,49,28.292,Stab,8,3
176,34,47,28.293,Stab,8,3
176,34,50,28.294,Stab,8,3
176,34,50,28.296,Stab,8,3
176,34,49,28.296,Stab,8,3
176,34,50,28.297,Stab,8,3
176,34,48,28.298,Stab,8,3
176,34,50,28.3,Stab,8,3
176,34,51,28.3,Stab,8,3
176,34,51,28.301,Stab,8,3
176,34,51,28.303,Stab,8,3
176,34,48,28.303,Stab,8,3
176,34,51,28.305,Stab,8,3
176,34,51,28.306,Stab,8,3
176,34,52,28.307,Stab,8,3
176,34,51,28.307,Stab,8,3
176,34,49,28.308,Stab,8,3
176,34,52,28.309,Stab,8,3
176,34,52,28.31,Stab,8,3
176,34,52,28.311,Stab,8,3
176,34,53,28.312,Stab,8,3
176,34,50,28.314,Stab,8,3
176,34,53,28.314,Stab,8,3
176,34,53,28.315,Stab,8,3
176,34,53,28.316,Stab,8,3
176,34,54,28.317,Stab,8,3
176,34,53,28.318,Stab,8,3
176,34,52,28.319,Stab,8,3
176,34,54,28.321,Stab,8,3
176,34,54,28.321,Stab,8,3
176,34,54,28.322,Stab,8,3
176,34,54,28.323,Stab,8,3
176,34,52,28.324,Stab,8,3
176,34,55,28.325,Stab,8,3
176,34,55,28.326,Stab,8,3
176,34,55,28.327,Stab,8,3
176,34,55,28.328,Stab,8,3
176,34,54,28.33,Stab,8,3
176,34,56,28.33,Stab,8,3
176,34,55,28.331,Stab,8,3
176,34,56,28.332,Stab,8,3
176,34,56,28.334,Stab,8,3
176,34,55,28.335,Stab,8,3
176,34,56,28.336,Stab,8,3
176,34,57,28.336,Stab,8,3
176,34,57,28.337,Stab,8,3
176,34,57,28.338,Stab,8,3
176,34,55,28.339,Stab,8,3
176,34,57,28.34,Stab,8,3
176,34,58,28.341,Stab,8,3
176,34,57,28.342,Stab,8,3
176,34,58,28.343,Stab,8,3
176,34,57,28.344,Stab,8,3
176,34,58,28.345,Stab,8,3
176,34,58,28.346,Stab,8,3
176,34,58,28.347,Stab,8,3
176,34,59,28.348,Stab,8,3
176,34,58,28.35,Stab,8,3
176,34,59,28.35,Stab,8,3
176,34,59,28.351,Stab,8,3
176,34,59,28.352,Stab,8,3
176,34,59,28.353,Stab,8,3
176,34,59,28.354,Stab,8,3
176,34,59,28.356,Stab,8,3
176,34,60,28.356,Stab,8,3
176,34,60,28.357,Stab,8,3
176,34,60,28.358,Stab,8,3
176,34,60,28.359,Stab,8,3
176,34,60,28.36,Stab,8,3
176,34,61,28.361,Stab,8,3
144,54,0,28.362,Stab,8,3
176,33,60,28.362,Stab,8,3
176,33,61,28.363,Stab,8,3
176,33,61,28.364,Stab,8,3
176,33,61,28.365,Stab,8,3
176,33,62,28.366,Stab,8,3
176,33,62,28.367,Stab,8,3
176,33,62,28.368,Stab,8,3
176,33,61,28.369,Stab,8,3
176,33,62,28.37,Stab,8,3
176,33,62,28.371,Stab,8,3
176,33,63,28.372,Stab,8,3
176,33,62,28.373,Stab,8,3
176,33,63,28.374,Stab,8,3
176,33,63,28.375,Stab,8,3
176,33,63,28.376,Stab,8,3
176,33,63,28.378,Stab,8,3
176,33,63,28.378,Stab,8,3
176,33,63,28.379,Stab,8,3
176,33,63,28.381,Stab,8,3
176,33,65,28.385,Stab,8,3
144,54,127,32.07,Stab,9,3
176,34,68,32.07,Stab,9,3
176,34,67,32.071,Stab,9,3
176,34,68,32.073,Stab,9,3
176,34,68,32.073,Stab,9,3
176,34,69,32.075,Stab,9,3
176,34,70,32.075,Stab,9,3
176,34,70,32.077,Stab,9,3
176,34,72,32.078,Stab,9,3
176,34,74,32.079,Stab,9,3
176,34,73,32.08,Stab,9,3
176,34,74,32.08,Stab,9,3
176,34,71,32.081,Stab,9,3
176,34,74,32.082,Stab,9,3
176,34,75,32.084,Stab,9,3
176,34,75,32.084,Stab,9,3
176,34,76,32.086,Stab,9,3
176,34,77,32.086,Stab,9,3
176,34,76,32.088,Stab,9,3
176,34,75,32.088,Stab,9,3
176,34,78,32.09,Stab,9,3
176,34,78,32.09,Stab,9,3
176,34,79,32.092,Stab,9,3
176,34,78,32.093,Stab,9,3
176,34,77,32.093,Stab,9,3
176,34,78,32.095,Stab,9,3
176,34,79,32.095,Stab,9,3
176,34,82,32.097,Stab,9,3
176,34,79,32.097,Stab,9,3
176,34,78,32.099,Stab,9,3
176,34,80,32.099,Stab,9,3
176,34,79,32.101,Stab,9,3
176,34,83,32.102,Stab,9,3
176,34,80,32.103,Stab,9,3
176,34,80,32.104,Stab,9,3
176,34,81,32.105,Stab,9,3
176,34,80,32.105,Stab,9,3
182,31,126,32.106,Stab,9,3
182,63,111,32.106,Stab,9,3
176,34,84,32.106,Stab,9,3
182,31,124,32.107,Stab,9,3
182,63,79,32.107,Stab,9,3
176,34,81,32.107,Stab,9,3
176,34,81,32.108,Stab,9,3
176,34,81,32.109,Stab,9,3
182,31,122,32.111,Stab,9,3
182,63,14,32.111,Stab,9,3
182,31,120,32.111,Stab,9,3
182,63,46,32.111,Stab,9,3
182,31,118,32.111,Stab,9,3
182,63,62,32.111,Stab,9,3
176,34,82,32.111,Stab,9,3
182,31,117,32.112,Stab,9,3
182,63,14,32.112,Stab,9,3
176,34,84,32.112,Stab,9,3
182,31,115,32.113,Stab,9,3
182,63,62,32.113,Stab,9,3
176,34,81,32.113,Stab,9,3
182,31,114,32.114,Stab,9,3
182,63,13,32.114,Stab,9,3
182,31,112,32.114,Stab,9,3
176,34,82,32.114,Stab,9,3
182,63,109,32.115,Stab,9,3
176,34,82,32.115,Stab,9,3
182,31,111,32.115,Stab,9,3
182,63,61,32.115,Stab,9,3
176,34,82,32.115,Stab,9,3
182,31,110,32.116,Stab,9,3
182,63,45,32.116,Stab,9,3
176,34,86,32.116,Stab,9,3
182,31,109,32.117,Stab,9,3
182,63,29,32.117,Stab,9,3
176,34,83,32.117,Stab,9,3
182,31,108,32.119,Stab,9,3
182,63,29,32.119,Stab,9,3
176,34,83,32.119,Stab,9,3
182,31,107,32.12,Stab,9,3
182,63,45,32.12,Stab,9,3
176,34,84,32.12,Stab,9,3
182,31,106,32.12,Stab,9,3
182,63,60,32.12,Stab,9,3
182,31,105,32.12,Stab,9,3
182,63,28,32.12,Stab,9,3
176,34,82,32.12,Stab,9,3
176,34,88,32.121,Stab,9,3
182,31,104,32.122,Stab,9,3
182,63,108,32.122,Stab,9,3
176,34,84,32.122,Stab,9,3
182,31,103,32.123,Stab,9,3
182,63,60,32.123,Stab,9,3
176,34,84,32.123,Stab,9,3
182,31,102,32.125,Stab,9,3
182,63,124,32.125,Stab,9,3
176,34,83,32.125,Stab,9,3
182,31,102,32.126,Stab,9,3
182,63,92,32.126,Stab,9,3
176,34,84,32.126,Stab,9,3
182,31,101,32.126,Stab,9,3
182,63,60,32.126,Stab,9,3
176,34,89,32.126,Stab,9,3
182,31,100,32.127,Stab,9,3
182,63,44,32.127,Stab,9,3
176,34,85,32.127,Stab,9,3
182,31,99,32.128,Stab,9,3
182,63,60,32.128,Stab,9,3
182,31,98,32.128,Stab,9,3
182,63,44,32.128,Stab,9,3
176,34,83,32.128,Stab,9,3
176,34,85,32.13,Stab,9,3
182,31,97,32.13,Stab,9,3
182,63,91,32.13,Stab,9,3
182,31,96,32.13,Stab,9,3
176,34,86,32.13,Stab,9,3
182,63,59,32.131,Stab,9,3
176,34,90,32.131,Stab,9,3
176,34,84,32.133,Stab,9,3
182,31,95,32.133,Stab,9,3
182,63,27,32.133,Stab,9,3
176,34,86,32.133,Stab,9,3
182,31,93,32.134,Stab,9,3
182,63,91,32.134,Stab,9,3
176,34,85,32.134,Stab,9,3
176,34,86,32.136,Stab,9,3
176,34,90,32.136,Stab,9,3
176,34,86,32.138,Stab,9,3
182,31,92,32.138,Stab,9,3
182,63,11,32.138,Stab,9,3
176,34,86,32.138,Stab,9,3
176,34,85,32.14,Stab,9,3
176,34,87,32.14,Stab,9,3
176,34,90,32.141,Stab,9,3
176,34,86,32.142,Stab,9,3
176,34,87,32.143,Stab,9,3
176,34,86,32.144,Stab,9,3
176,34,87,32.146,Stab,9,3
176,34,86,32.147,Stab,9,3
182,31,90,32.147,Stab,9,3
182,63,75,32.147,Stab,9,3
176,34,92,32.147,Stab,9,3
176,34,86,32.149,Stab,9,3
176,34,87,32.15,Stab,9,3
176,34,87,32.151,Stab,9,3
176,34,87,32.151,Stab,9,3
176,34,92,32.152,Stab,9,3
176,34,87,32.153,Stab,9,3
176,34,87,32.154,Stab,9,3
176,34,87,32.155,Stab,9,3
176,34,86,32.156,Stab,9,3
176,34,92,32.158,Stab,9,3
176,34,87,32.159,Stab,9,3
176,34,87,32.16,Stab,9,3
176,34,87,32.16,Stab,9,3
182,31,92,32.162,Stab,9,3
182,63,11,32.162,Stab,9,3
176,34,87,32.162,Stab,9,3
176,34,91,32.163,Stab,9,3
182,31,93,32.164,Stab,9,3
182,63,91,32.164,Stab,9,3
176,34,86,32.164,Stab,9,3
182,31,95,32.165,Stab,9,3
182,63,27,32.165,Stab,9,3
176,34,87,32.165,Stab,9,3
182,31,96,32.165,Stab,9,3
176,34,86,32.165,Stab,9,3
182,63,59,32.167,Stab,9,3
176,34,87,32.167,Stab,9,3
176,34,91,32.167,Stab,9,3
182,31,97,32.168,Stab,9,3
182,63,91,32.168,Stab,9,3
176,34,87,32.168,Stab,9,3
182,31,99,32.17,Stab,9,3
182,63,60,32.17,Stab,9,3
182,31,100,32.17,Stab,9,3
182,63,44,32.17,Stab,9,3
176,34,87,32.17,Stab,9,3
182,31,101,32.171,Stab,9,3
176,34,87,32.171,Stab,9,3
182,63,124,32.171,Stab,9,3
176,34,86,32.171,Stab,9,3
182,31,102,32.172,Stab,9,3
182,63,92,32.172,Stab,9,3
176,34,90,32.172,Stab,9,3
182,31,103,32.173,Stab,9,3
182,63,60,32.173,Stab,9,3
182,31,104,32.173,Stab,9,3
176,34,84,32.173,Stab,9,3
182,63,108,32.174,Stab,9,3
182,31,106,32.174,Stab,9,3
176,34,84,32.174,Stab,9,3
176,34,85,32.175,Stab,9,3
182,63,12,32.176,Stab,9,3
182,31,107,32.176,Stab,9,3
182,63,45,32.176,Stab,9,3
182,31,108,32.176,Stab,9,3
182,63,109,32.176,Stab,9,3
176,34,84,32.176,Stab,9,3
176,34,86,32.177,Stab,9,3
182,31,110,32.178,Stab,9,3
182,63,13,32.178,Stab,9,3
176,34,84,32.178,Stab,9,3
182,31,111,32.18,Stab,9,3
182,63,61,32.18,Stab,9,3
176,34,83,32.18,Stab,9,3
182,31,113,32.18,Stab,9,3
182,63,45,32.18,Stab,9,3
176,34,83,32.18,Stab,9,3
182,31,114,32.181,Stab,9,3
182,63,93,32.181,Stab,9,3
182,31,116,32.181,Stab,9,3
176,34,82,32.181,Stab,9,3
182,63,62,32.182,Stab,9,3
176,34,86,32.182,Stab,9,3
176,34,82,32.183,Stab,9,3
182,31,117,32.184,Stab,9,3
182,63,126,32.184,Stab,9,3
182,31,119,32.184,Stab,9,3
182,63,94,32.184,Stab,9,3
182,31,121,32.184,Stab,9,3
182,63,78,32.184,Stab,9,3
176,34,81,32.184,Stab,9,3
176,34,80,32.185,Stab,9,3
182,31,123,32.186,Stab,9,3
182,63,14,32.186,Stab,9,3
182,31,124,32.186,Stab,9,3
182,63,95,32.186,Stab,9,3
176,34,80,32.186,Stab,9,3
176,34,82,32.187,Stab,9,3
182,31,126,32.188,Stab,9,3
182,63,63,32.188,Stab,9,3
176,34,78,32.188,Stab,9,3
182,31,127,32.189,Stab,9,3
182,63,111,32.189,Stab,9,3
176,34,79,32.189,Stab,9,3
182,31,127,32.19,Stab,9,3
182,63,127,32.19,Stab,9,3
176,34,79,32.19,Stab,9,3
176,34,78,32.191,Stab,9,3
176,34,79,32.192,Stab,9,3
176,34,80,32.193,Stab,9,3
176,34,77,32.194,Stab,9,3
176,34,76,32.195,Stab,9,3
176,34,76,32.196,Stab,9,3
176,34,75,32.198,Stab,9,3
176,34,77,32.198,Stab,9,3
176,34,74,32.199,Stab,9,3
176,34,75,32.2,Stab,9,3
176,34,73,32.201,Stab,9,3
176,34,72,32.202,Stab,9,3
176,34,74,32.203,Stab,9,3
176,34,72,32.204,Stab,9,3
176,34,72,32.205,Stab,9,3
176,34,70,32.206,Stab,9,3
176,34,70,32.207,Stab,9,3
176,34,71,32.208,Stab,9,3
176,34,69,32.209,Stab,9,3
176,34,68,32.21,Stab,9,3
176,34,68,32.211,Stab,9,3
176,34,68,32.212,Stab,9,3
176,34,67,32.213,Stab,9,3
176,34,67,32.214,Stab,9,3
176,34,66,32.215,Stab,9,3
176,34,65,32.216,Stab,9,3
176,34,65,32.218,Stab,9,3
176,34,65,32.218,Stab,9,3
176,34,63,32.22,Stab,9,3
176,34,63,32.221,Stab,9,3
176,34,63,32.222,Stab,9,3
176,34,62,32.223,Stab,9,3
176,34,61,32.224,Stab,9,3
176,34,62,32.225,Stab,9,3
176,34,61,32.226,Stab,9,3
176,34,61,32.227,Stab,9,3
176,34,60,32.228,Stab,9,3
176,34,61,32.229,Stab,9,3
176,34,60,32.23,Stab,9,3
176,34,59,32.232,Stab,9,3
176,34,59,32.232,Stab,9,3
176,34,59,32.233,Stab,9,3
176,34,56,32.234,Stab,9,3
176,34,58,32.235,Stab,9,3
176,34,58,32.236,Stab,9,3
176,34,57,32.237,Stab,9,3
176,34,56,32.238,Stab,9,3
176,34,55,32.239,Stab,9,3
176,34,56,32.24,Stab,9,3
176,34,55,32.241,Stab,9,3
176,34,55,32.242,Stab,9,3
176,34,55,32.243,Stab,9,3
176,34,52,32.244,Stab,9,3
176,34,54,32.245,Stab,9,3
176,34,54,32.247,Stab,9,3
176,34,53,32.247,Stab,9,3
176,34,52,32.248,Stab,9,3
176,34,50,32.249,Stab,9,3
176,34,53,32.25,Stab,9,3
176,34,51,32.251,Stab,9,3
176,34,52,32.252,Stab,9,3
176,34,51,32.253,Stab,9,3
176,34,48,32.254,Stab,9,3
176,34,51,32.255,Stab,9,3
176,34,51,32.256,Stab,9,3
176,34,50,32.257,Stab,9,3
176,34,50,32.258,Stab,9,3
176,34,47,32.259,Stab,9,3
176,34,50,32.26,Stab,9,3
176,34,49,32.261,Stab,9,3
176,34,48,32.262,Stab,9,3
176,34,48,32.263,Stab,9,3
176,34,46,32.264,Stab,9,3
176,34,48,32.265,Stab,9,3
176,34,48,32.266,Stab,9,3
176,34,48,32.267,Stab,9,3
176,34,47,32.268,Stab,9,3
176,34,45,32.269,Stab,9,3
176,34,47,32.27,Stab,9,3
176,34,47,32.272,Stab,9,3
176,34,47,32.272,Stab,9,3
176,34,47,32.273,Stab,9,3
176,34,43,32.274,Stab,9,3
176,34,47,32.275,Stab,9,3
176,34,46,32.276,Stab,9,3
176,34,46,32.277,Stab,9,3
176,34,46,32.278,Stab,9,3
176,34,46,32.279,Stab,9,3
176,34,42,32.281,Stab,9,3
176,34,46,32.281,Stab,9,3
176,34,46,32.282,Stab,9,3
176,34,46,32.283,Stab,9,3
176,34,46,32.285,Stab,9,3
176,34,42,32.285,Stab,9,3
176,34,46,32.286,Stab,9,3
176,34,46,32.287,Stab,9,3
176,34,46,32.288,Stab,9,3
176,34,46,32.29,Stab,9,3
176,34,41,32.291,Stab,9,3
176,34,45,32.292,Stab,9,3
176,34,46,32.292,Stab,9,3
176,34,46,32.293,Stab,9,3
176,34,46,32.294,Stab,9,3
176,34,42,32.295,Stab,9,3
176,34,46,32.297,Stab,9,3
176,34,46,32.297,Stab,9,3
176,34,46,32.298,Stab,9,3
176,34,46,32.3,Stab,9,3
176,34,42,32.301,Stab,9,3
176,34,46,32.301,Stab,9,3
176,34,46,32.303,Stab,9,3
176,34,46,32.303,Stab,9,3
176,34,46,32.304,Stab,9,3
176,34,42,32.305,Stab,9,3
176,34,46,32.306,Stab,9,3
176,34,47,32.307,Stab,9,3
176,34,46,32.308,Stab,9,3
176,34,47,32.309,Stab,9,3
176,34,43,32.31,Stab,9,3
176,34,47,32.312,Stab,9,3
176,34,47,32.312,Stab,9,3
176,34,47,32.314,Stab,9,3
176,34,48,32.314,Stab,9,3
176,34,43,32.315,Stab,9,3
176,34,48,32.317,Stab,9,3
176,34,48,32.318,Stab,9,3
176,34,48,32.318,Stab,9,3
176,34,49,32.319,Stab,9,3
176,34,45,32.32,Stab,9,3
176,34,48,32.321,Stab,9,3
176,34,48,32.322,Stab,9,3
176,34,49,32.323,Stab,9,3
176,34,48,32.324,Stab,9,3
176,34,48,32.325,Stab,9,3
176,34,46,32.326,Stab,9,3
176,34,50,32.328,Stab,9,3
176,34,50,32.328,Stab,9,3
176,34,49,32.329,Stab,9,3
176,34,50,32.331,Stab,9,3
176,34,47,32.331,Stab,9,3
176,34,50,32.332,Stab,9,3
176,34,51,32.334,Stab,9,3
176,34,50,32.335,Stab,9,3
176,34,50,32.336,Stab,9,3
176,34,48,32.336,Stab,9,3
176,34,51,32.337,Stab,9,3
176,34,52,32.338,Stab,9,3
176,34,51,32.34,Stab,9,3
176,34,52,32.34,Stab,9,3
176,34,49,32.341,Stab,9,3
176,34,52,32.343,Stab,9,3
176,34,52,32.343,Stab,9,3
176,34,53,32.344,Stab,9,3
176,34,53,32.345,Stab,9,3
176,34,50,32.346,Stab,9,3
176,34,54,32.348,Stab,9,3
176,34,53,32.349,Stab,9,3
176,34,54,32.349,Stab,9,3
176,34,54,32.35,Stab,9,3
176,34,52,32.351,Stab,9,3
176,34,55,32.352,Stab,9,3
176,34,54,32.354,Stab,9,3
176,34,55,32.355,Stab,9,3
176,34,55,32.355,Stab,9,3
176,34,54,32.357,Stab,9,3
176,34,56,32.357,Stab,9,3
176,34,56,32.358,Stab,9,3
176,34,56,32.359,Stab,9,3
176,34,57,32.36,Stab,9,3
176,34,56,32.361,Stab,9,3
176,34,54,32.362,Stab,9,3
176,34,57,32.363,Stab,9,3
176,34,58,32.365,Stab,9,3
176,34,58,32.365,Stab,9,3
176,34,57,32.366,Stab,9,3
176,34,56,32.368,Stab,9,3
176,34,57,32.369,Stab,9,3
176,34,58,32.37,Stab,9,3
176,34,58,32.371,Stab,9,3
176,34,59,32.371,Stab,9,3
176,34,58,32.372,Stab,9,3
176,34,59,32.373,Stab,9,3
176,34,59,32.374,Stab,9,3
176,34,59,32.375,Stab,9,3
176,34,59,32.376,Stab,9,3
176,34,58,32.377,Stab,9,3
176,34,60,32.378,Stab,9,3
176,34,60,32.38,Stab,9,3
176,34,59,32.38,Stab,9,3
176,34,60,32.382,Stab,9,3
176,34,60,32.383,Stab,9,3
176,34,60,32.384,Stab,9,3
176,34,60,32.385,Stab,9,3
176,34,61,32.386,Stab,9,3
176,34,61,32.387,Stab,9,3
176,34,60,32.388,Stab,9,3
176,34,61,32.389,Stab,9,3
176,34,61,32.39,Stab,9,3
176,34,61,32.39,Stab,9,3
176,34,62,32.391,Stab,9,3
144,54,0,32.393,Stab,9,3
176,33,61,32.393,Stab,9,3
176,33,62,32.394,Stab,9,3
176,33,62,32.395,Stab,9,3
176,33,62,32.395,Stab,9,3
176,33,63,32.397,Stab,9,3
